radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal,geometry
UMTS,429,2,30118,5772,280.0,85.2930589,27.6998721,1059,64,1,1501501237,1501501237,,POINT (85.29305890000001 27.6998721)
UMTS,429,2,30118,5964,498.0,85.288395,27.698346,0,1,1,1502440607,1502440607,,POINT (85.28839499999999 27.698346)
UMTS,429,2,30118,9765,267.0,85.29507170000001,27.7004119,871,53,1,1501501237,1501501237,,POINT (85.29507170000001 27.7004119)
UMTS,429,2,30118,23241,281.0,85.2944897,27.696078000000004,1394,111,1,1502001157,1502001198,,POINT (85.2944897 27.696078)
UMTS,429,2,30118,31143,37.0,85.29852120000001,27.686224100000004,321,10,1,1502001198,1502001198,,POINT (85.29852120000001 27.6862241)
UMTS,429,2,30118,566970,285.0,85.203346,27.713246500000004,113,8,1,1512221336,1512221336,,POINT (85.203346 27.7132465)
UMTS,429,2,30118,768629,218.0,85.29919,27.71988,0,1,1,1500375331,1500375331,,POINT (85.29919 27.71988)
UMTS,429,2,30118,768939,345.0,85.307959,27.696008000000003,0,1,1,1486901357,1486901357,,POINT (85.307959 27.696008)
UMTS,429,2,30118,770249,381.0,85.30752120000001,27.6961533,16,2,1,1486901357,1486901357,,POINT (85.30752120000001 27.6961533)
UMTS,429,2,30118,773999,126.0,85.302561,27.713679,0,1,1,1490956423,1490956423,,POINT (85.302561 27.713679)
UMTS,429,2,30118,774128,218.0,85.29919,27.71988,0,1,1,1500375331,1500375331,,POINT (85.29919 27.71988)
UMTS,429,2,30118,786513,165.0,85.2821897,27.704592699999996,204,5,1,1512221330,1512221330,,POINT (85.2821897 27.7045927)
UMTS,429,2,30118,786516,165.0,85.28214100000001,27.704108,0,1,1,1512221330,1512221330,,POINT (85.28214100000001 27.704108)
UMTS,429,2,30118,786517,166.0,85.28234499999999,27.704895,0,1,1,1497583192,1497583192,,POINT (85.28234499999999 27.704895)
UMTS,429,2,30118,786587,,85.30451500000001,27.697058000000002,0,1,1,1505458092,1505458092,,POINT (85.30451500000001 27.697058)
UMTS,429,2,30118,833613,126.0,85.30002929999999,27.7131315,601,9,1,1460800863,1497308512,,POINT (85.30002929999999 27.7131315)
UMTS,429,2,30118,833614,146.0,85.30063340000001,27.712942100000003,258,12,1,1445184386,1490956423,,POINT (85.30063340000001 27.7129421)
UMTS,429,2,30118,833615,145.0,85.2991725,27.713190100000002,634,19,1,1460800863,1497308512,,POINT (85.2991725 27.7131901)
UMTS,429,2,30118,833616,126.0,85.3008579,27.7136464,1413,19,1,1445183808,1498519280,,POINT (85.3008579 27.7136464)
UMTS,429,2,30118,833617,146.0,85.300979,27.7128888,240,17,1,1458208469,1497308512,,POINT (85.300979 27.7128888)
UMTS,429,2,30118,833618,145.0,85.2998135,27.7134071,1510,40,1,1484298293,1498519280,,POINT (85.2998135 27.7134071)
UMTS,429,2,30118,833664,11.0,85.397743,27.627562,0,1,1,1482471389,1482471389,,POINT (85.39774300000001 27.627562)
UMTS,429,2,30118,833725,495.0,85.294278,27.703932399999996,626,21,1,1457524472,1511112328,,POINT (85.29427800000001 27.7039324)
UMTS,429,2,30118,833728,495.0,85.2944813,27.704296600000003,847,40,1,1457524472,1511112328,,POINT (85.2944813 27.7042966)
UMTS,429,2,30118,833734,107.0,85.2897262,27.705781899999995,249,26,1,1457524472,1502115229,,POINT (85.2897262 27.70578189999999)
UMTS,429,2,30118,833735,106.0,85.2852682,27.7065837,876,30,1,1442586315,1512221330,,POINT (85.2852682 27.7065837)
UMTS,429,2,30118,833736,48.0,85.290811,27.705426,0,1,1,1497583192,1497583192,,POINT (85.29081100000001 27.705426)
UMTS,429,2,30118,833737,107.0,85.2891637,27.705987800000003,174,8,1,1497583192,1497583192,,POINT (85.2891637 27.7059878)
UMTS,429,2,30118,833738,106.0,85.2837372,27.705173300000002,218,3,1,1463929577,1497583192,,POINT (85.2837372 27.7051733)
UMTS,429,2,30118,833963,496.0,85.2972352,27.6973858,937,34,1,1448163362,1502115229,,POINT (85.2972352 27.6973858)
UMTS,429,2,30118,833964,497.0,85.29329229999999,27.698626899999997,410,14,1,1475694576,1507282016,,POINT (85.29329229999999 27.6986269)
UMTS,429,2,30118,833965,301.0,85.28861500000001,27.699479999999998,0,1,1,1510195389,1510195389,,POINT (85.28861500000001 27.69948)
UMTS,429,2,30118,833966,496.0,85.2918343,27.7000915,236,13,1,1448161270,1502440607,,POINT (85.2918343 27.7000915)
UMTS,429,2,30118,833967,497.0,85.2928607,27.6979887,353,14,1,1486808197,1507282016,,POINT (85.29286070000001 27.6979887)
UMTS,429,2,30118,833968,498.0,85.2894661,27.698683199999998,202,10,1,1502115229,1502115229,,POINT (85.2894661 27.6986832)
UMTS,429,2,30118,834093,454.0,85.30252469999999,27.6984603,489,13,1,1452001317,1487419193,,POINT (85.30252469999999 27.6984603)
UMTS,429,2,30118,834094,455.0,85.301675,27.696139600000002,1268,19,1,1454776493,1504118329,,POINT (85.301675 27.6961396)
UMTS,429,2,30118,834095,456.0,85.2973922,27.6978494,166,5,1,1481173446,1487419193,,POINT (85.2973922 27.6978494)
UMTS,429,2,30118,834096,454.0,85.3030007,27.696419899999995,379,6,1,1453265911,1487419193,,POINT (85.3030007 27.6964199)
UMTS,429,2,30118,834097,455.0,85.3014173,27.6961647,371,20,1,1441984367,1508853489,,POINT (85.3014173 27.6961647)
UMTS,429,2,30118,834098,456.0,85.2976855,27.697940399999997,85,4,1,1448177743,1487419193,,POINT (85.2976855 27.6979404)
UMTS,429,2,30118,834174,353.0,85.27006899999999,27.665131,0,1,1,1481964067,1481964067,,POINT (85.27006899999999 27.665131)
UMTS,429,2,30118,834177,353.0,85.272942,27.666839000000003,0,1,1,1481964067,1481964067,,POINT (85.272942 27.666839)
UMTS,429,2,30118,834213,418.0,85.293856,27.694266499999998,27,5,1,1475694576,1486808197,,POINT (85.29385600000001 27.6942665)
UMTS,429,2,30118,834216,418.0,85.29391600000001,27.6943227,20,2,1,1486808197,1486808197,,POINT (85.29391600000001 27.6943227)
UMTS,429,2,30118,834218,420.0,85.291223,27.695273999999998,0,1,1,1486808197,1486808197,,POINT (85.291223 27.695274)
UMTS,429,2,30118,834377,286.0,85.21046199999999,27.677096999999996,0,1,1,1495800895,1495800895,,POINT (85.21046199999999 27.677097)
UMTS,429,2,30118,834378,287.0,85.18439670000001,27.7136499,1788,89,1,1457524489,1483059050,,POINT (85.18439670000001 27.7136499)
UMTS,429,2,30118,834423,367.0,85.29852259999998,27.6900604,183,9,1,1491175991,1500641697,,POINT (85.29852259999998 27.6900604)
UMTS,429,2,30118,834424,368.0,85.2995706,27.680965899999997,5830,8,1,1439981355,1500641697,,POINT (85.2995706 27.6809659)
UMTS,429,2,30118,834425,369.0,85.2922353,27.6865297,1079,23,1,1441984367,1497583192,,POINT (85.2922353 27.6865297)
UMTS,429,2,30118,834427,368.0,85.2962579,27.6848885,112,3,1,1439981355,1481173364,,POINT (85.2962579 27.6848885)
UMTS,429,2,30118,834428,369.0,85.2867189,27.6883539,151,2,1,1479818549,1497583233,,POINT (85.2867189 27.6883539)
UMTS,429,2,30118,834483,450.0,85.30437049999999,27.693135499999997,69,3,1,1460144297,1481964004,,POINT (85.30437049999999 27.6931355)
UMTS,429,2,30118,834777,392.0,85.2271182,27.6885974,129,7,1,1481801425,1495800895,,POINT (85.22711820000001 27.6885974)
UMTS,429,2,30118,834823,502.0,85.2663819,27.6871821,213,3,1,1457524500,1495800895,,POINT (85.2663819 27.6871821)
UMTS,429,2,30118,834825,504.0,85.262244,27.686223,0,1,1,1495800895,1495800895,,POINT (85.262244 27.686223)
UMTS,429,2,30118,834826,502.0,85.2639497,27.6869724,556,9,1,1457524500,1495800895,,POINT (85.2639497 27.6869724)
UMTS,429,2,30118,834828,504.0,85.2609896,27.686278,262,14,1,1457524500,1495800895,,POINT (85.2609896 27.686278)
UMTS,429,2,30118,835213,508.0,85.2717689,27.690794800000003,219,8,1,1457524500,1495800859,,POINT (85.2717689 27.6907948)
UMTS,429,2,30118,835215,510.0,85.2709459,27.690025899999995,164,30,1,1457524500,1495800895,,POINT (85.2709459 27.69002589999999)
UMTS,429,2,30118,835216,508.0,85.2723226,27.690748699999997,266,27,1,1445498680,1488947558,,POINT (85.2723226 27.6907487)
UMTS,429,2,30118,835217,509.0,85.2735184,27.689006,278,8,1,1457524500,1481173446,,POINT (85.2735184 27.689006)
UMTS,429,2,30118,835218,510.0,85.2707374,27.6902267,219,42,1,1473002574,1495800895,,POINT (85.2707374 27.6902267)
UMTS,429,2,30118,835317,65.0,85.28454609999999,27.701619800000003,273,4,1,1453463998,1495800859,,POINT (85.28454609999999 27.7016198)
UMTS,429,2,30118,835318,64.0,85.2861916,27.702586,170,10,1,1453463998,1497974620,,POINT (85.2861916 27.702586)
UMTS,429,2,30118,835444,,85.3072777,27.695324199999998,505,13,1,1499685921,1499685921,,POINT (85.3072777 27.6953242)
UMTS,429,2,30118,835447,,85.3011559,27.6923595,2979,25,1,1462027497,1509986812,,POINT (85.3011559 27.6923595)
UMTS,429,2,30118,835463,72.0,85.2883943,27.712335999999997,319,25,1,1490956423,1511618833,,POINT (85.28839429999999 27.712336)
UMTS,429,2,30118,835465,85.0,85.28805559999999,27.713807300000003,43,3,1,1491025963,1491025963,,POINT (85.28805559999999 27.7138073)
UMTS,429,2,30118,835466,72.0,85.2881795,27.712090500000002,211,21,1,1490956423,1491494744,,POINT (85.2881795 27.7120905)
UMTS,429,2,30118,835473,364.0,85.295777,27.711035,0,1,1,1491047243,1491047243,,POINT (85.295777 27.711035)
UMTS,429,2,30118,835765,405.0,85.2601431,27.6602717,49,4,1,1481964067,1481964073,,POINT (85.26014309999999 27.6602717)
UMTS,429,2,30118,835767,404.0,85.2649776,27.6595208,794,30,1,1481964067,1481964073,,POINT (85.26497759999999 27.6595208)
UMTS,429,2,30118,835768,405.0,85.260661,27.65888,0,1,1,1481964067,1481964067,,POINT (85.260661 27.65888)
UMTS,429,2,30118,835824,306.0,85.22464090000001,27.684902899999997,10972,60,1,1440059246,1495800895,,POINT (85.22464090000001 27.6849029)
UMTS,429,2,30118,835826,304.0,85.2193954,27.691693199999996,586,15,1,1440059246,1493481087,,POINT (85.2193954 27.6916932)
UMTS,429,2,30118,835827,306.0,85.2253815,27.6861645,11008,34,1,1440059246,1495800859,,POINT (85.2253815 27.6861645)
UMTS,429,2,30118,835964,81.0,85.2322356,27.6886327,2443,18,1,1452953234,1495800859,,POINT (85.2322356 27.6886327)
UMTS,429,2,30118,835965,82.0,85.2510792,27.6869354,379,8,1,1488947558,1495800895,,POINT (85.25107920000001 27.6869354)
UMTS,429,2,30118,835968,82.0,85.25043070000001,27.6870341,301,15,1,1457524478,1495800895,,POINT (85.25043070000001 27.6870341)
UMTS,429,2,30118,836095,7.0,85.2236401,27.682920000000003,2535,3,1,1440059246,1495800859,,POINT (85.2236401 27.68292)
UMTS,429,2,30118,836433,175.0,85.2944012,27.7142822,176,15,1,1449226074,1491123016,,POINT (85.2944012 27.7142822)
UMTS,429,2,30118,836434,176.0,85.2957564,27.7134468,293,23,1,1449226074,1491123016,,POINT (85.2957564 27.7134468)
UMTS,429,2,30118,836435,177.0,85.2922564,27.713293300000004,510,53,1,1449434522,1508332866,,POINT (85.2922564 27.7132933)
UMTS,429,2,30118,836437,176.0,85.2956574,27.714154600000004,259,12,1,1490956423,1491123016,,POINT (85.2956574 27.7141546)
UMTS,429,2,30118,836438,177.0,85.2915399,27.713043,2345,34,1,1449226067,1507970406,,POINT (85.2915399 27.713043)
UMTS,429,2,30118,836445,182.0,85.29388270000001,27.7018152,75,5,1,1502115229,1502115229,,POINT (85.29388270000001 27.7018152)
UMTS,429,2,30118,836448,182.0,85.29229050000001,27.7011591,106,8,1,1448161270,1502440607,,POINT (85.29229050000001 27.7011591)
UMTS,429,2,30118,836453,264.0,85.290634,27.6989808,675,7,1,1495800895,1502115229,,POINT (85.290634 27.6989808)
UMTS,429,2,30118,836454,265.0,85.29030999999999,27.695583000000003,0,1,1,1495800895,1495800895,,POINT (85.29030999999999 27.695583)
UMTS,429,2,30118,836456,264.0,85.28929570000001,27.696759000000004,280,8,1,1487419193,1502115229,,POINT (85.28929570000001 27.696759)
UMTS,429,2,30118,836457,265.0,85.2898674,27.695318,103,4,1,1487419193,1487419193,,POINT (85.28986740000001 27.695318)
UMTS,429,2,30118,836458,266.0,85.28669980000001,27.694591499999998,144,7,1,1478420769,1487419193,,POINT (85.28669980000001 27.6945915)
UMTS,429,2,30118,836553,340.0,85.2909143,27.6539876,5320,20,1,1459658058,1482471360,,POINT (85.2909143 27.6539876)
UMTS,429,2,30118,836554,341.0,85.2682405,27.6574718,1614,34,1,1481964067,1481964073,,POINT (85.2682405 27.6574718)
UMTS,429,2,30118,836555,342.0,85.2773042,27.6714059,184,8,1,1446035140,1484632789,,POINT (85.2773042 27.6714059)
UMTS,429,2,30118,836556,340.0,85.28911,27.655148800000003,5876,21,1,1481964067,1487470417,,POINT (85.28910999999999 27.6551488)
UMTS,429,2,30118,836557,341.0,85.2695243,27.662298,1773,39,1,1481964067,1481964073,,POINT (85.2695243 27.662298)
UMTS,429,2,30118,836558,342.0,85.2784862,27.6700274,111,5,1,1481964067,1484632789,,POINT (85.2784862 27.6700274)
UMTS,429,2,30118,836737,101.0,85.2123474,27.6860205,1284,2,1,1481801425,1493481087,,POINT (85.2123474 27.6860205)
UMTS,429,2,30118,836923,301.0,85.2947434,27.696642999999998,827,2,1,1498973551,1502115229,,POINT (85.2947434 27.696643)
UMTS,429,2,30118,836926,301.0,85.28771540000001,27.7007196,485,4,1,1448767989,1502115229,,POINT (85.28771540000001 27.7007196)
UMTS,429,2,30118,837258,340.0,85.305712,27.631077,0,1,1,1482471392,1482471392,,POINT (85.305712 27.631077)
UMTS,429,2,30118,837463,298.0,85.2913082,27.702815100000002,228,19,1,1460385127,1502115229,,POINT (85.2913082 27.7028151)
UMTS,429,2,30118,837466,298.0,85.2910429,27.703923,1287,16,1,1460385127,1511618833,,POINT (85.29104289999999 27.703923)
UMTS,429,2,30118,837473,267.0,85.29495870000001,27.6970882,115,11,1,1452185236,1487419193,,POINT (85.29495870000001 27.6970882)
UMTS,429,2,30118,837474,268.0,85.2914526,27.695583399999997,68,5,1,1475694576,1495800895,,POINT (85.2914526 27.6955834)
UMTS,429,2,30118,837475,269.0,85.29037530000001,27.697860600000002,1689,21,1,1457524472,1489419303,,POINT (85.29037530000001 27.6978606)
UMTS,429,2,30118,837476,267.0,85.2953926,27.697302,124,6,1,1448177743,1488947558,,POINT (85.2953926 27.697302)
UMTS,429,2,30118,837477,268.0,85.2944681,27.694574600000003,46,3,1,1486808197,1486808197,,POINT (85.2944681 27.6945746)
UMTS,429,2,30118,837478,269.0,85.2911523,27.6977019,1249,14,1,1448177743,1502115229,,POINT (85.29115229999999 27.6977019)
UMTS,429,2,30118,837633,387.0,85.3012872,27.701728600000003,137,5,1,1460800863,1487419193,,POINT (85.3012872 27.7017286)
UMTS,429,2,30118,837634,388.0,85.3020382,27.698386,586,10,1,1454776493,1504306658,,POINT (85.3020382 27.698386)
UMTS,429,2,30118,837637,388.0,85.3012259,27.698181800000004,493,6,1,1487419193,1507608111,,POINT (85.30122590000001 27.6981818)
UMTS,429,2,30118,837644,283.0,85.2949234,27.7220891,1944,5,1,1460800863,1482456299,,POINT (85.2949234 27.7220891)
UMTS,429,2,30118,837645,284.0,85.293122,27.711765000000003,0,1,1,1495800859,1495800859,,POINT (85.293122 27.711765)
UMTS,429,2,30118,837648,284.0,85.28988840000001,27.7130132,327,6,1,1449434522,1491047243,,POINT (85.28988840000001 27.7130132)
UMTS,429,2,30118,837673,438.0,85.2847048,27.694008399999998,70,2,1,1478420728,1487419193,,POINT (85.2847048 27.6940084)
UMTS,429,2,30118,837674,440.0,85.2840416,27.6901865,483,37,1,1457524500,1497583192,,POINT (85.28404159999999 27.6901865)
UMTS,429,2,30118,837676,438.0,85.28454,27.694046000000004,0,1,1,1487419193,1487419193,,POINT (85.28454000000001 27.694046)
UMTS,429,2,30118,837804,27.0,85.2839527,27.707783199999998,242,20,1,1442586315,1512221330,,POINT (85.2839527 27.7077832)
UMTS,429,2,30118,837806,26.0,85.2896677,27.715161699999996,138,5,1,1449226067,1511618833,,POINT (85.2896677 27.7151617)
UMTS,429,2,30118,838883,368.0,85.2986304,27.687944199999997,300,10,1,1501501237,1501501237,,POINT (85.29863039999999 27.6879442)
UMTS,429,2,30118,838885,340.0,85.2765473,27.6603205,1651,4,1,1481964067,1481964073,,POINT (85.2765473 27.6603205)
UMTS,429,2,30118,838888,341.0,85.26581479999999,27.654107699999997,916,4,1,1481964067,1481964073,,POINT (85.26581479999999 27.6541077)
UMTS,429,2,30118,839164,217.0,85.2973648,27.713807199999998,133,7,1,1449226074,1492087564,,POINT (85.2973648 27.7138072)
UMTS,429,2,30118,839165,,85.295828,27.721565000000002,0,1,1,1490910664,1490910664,,POINT (85.295828 27.721565)
UMTS,429,2,30118,839167,217.0,85.2966386,27.713925099999997,45,4,1,1490956423,1492087564,,POINT (85.29663859999999 27.7139251)
UMTS,429,2,30118,839223,253.0,85.23342590000001,27.6886197,38,3,1,1457524478,1495800859,,POINT (85.23342590000001 27.6886197)
UMTS,429,2,30118,839224,254.0,85.2424016,27.685234899999998,9581,27,1,1457524478,1495984054,,POINT (85.24240159999999 27.6852349)
UMTS,429,2,30118,839227,254.0,85.25276059999999,27.6813952,8543,5,1,1457524478,1497091074,,POINT (85.25276059999999 27.6813952)
UMTS,429,2,30118,839233,331.0,85.2976771,27.6803283,11310,5,1,1478603564,1500618407,,POINT (85.2976771 27.6803283)
UMTS,429,2,30118,839234,332.0,85.265137,27.687214,0,1,1,1495800895,1495800895,,POINT (85.265137 27.687214)
UMTS,429,2,30118,839235,333.0,85.2714181,27.6909103,965,43,1,1469133929,1496289523,,POINT (85.27141810000001 27.6909103)
UMTS,429,2,30118,839236,331.0,85.27457700000001,27.6875195,159,2,1,1500618407,1500618407,,POINT (85.27457700000001 27.6875195)
UMTS,429,2,30118,839237,332.0,85.2634213,27.6550413,19,2,1,1481964067,1481964067,,POINT (85.2634213 27.6550413)
UMTS,429,2,30118,839238,333.0,85.2721937,27.6910281,1265,62,1,1468860711,1505365017,,POINT (85.2721937 27.6910281)
UMTS,429,2,30118,839294,1.0,85.26885240000001,27.6884169,671,6,1,1457524500,1487419193,,POINT (85.26885240000001 27.6884169)
UMTS,429,2,30118,839295,,85.2658887,27.693468100000004,0,1,1,1510450838,1510450838,,POINT (85.2658887 27.6934681)
UMTS,429,2,30118,839297,1.0,85.277174,27.6914137,919,4,1,1487419193,1497583233,,POINT (85.277174 27.6914137)
UMTS,429,2,30118,839298,,85.26802370000001,27.693626300000002,1381,6,1,1510449936,1510464861,,POINT (85.26802370000001 27.6936263)
UMTS,429,2,30118,839353,448.0,85.3048102,27.6958599,69,10,1,1460144308,1488411351,,POINT (85.30481020000001 27.6958599)
UMTS,429,2,30118,839354,449.0,85.30672750000001,27.6954515,359,18,1,1459869372,1486901357,,POINT (85.30672750000001 27.6954515)
UMTS,429,2,30118,839355,450.0,85.3039683,27.6942744,216,20,1,1454860005,1481964004,,POINT (85.30396829999999 27.6942744)
UMTS,429,2,30118,839356,448.0,85.3050803,27.6954782,112,21,1,1459869372,1481964004,,POINT (85.3050803 27.6954782)
UMTS,429,2,30118,839357,449.0,85.3296065,27.6985311,19077,23,1,1460002151,1486901357,,POINT (85.3296065 27.6985311)
UMTS,429,2,30118,839358,450.0,85.3038448,27.6946321,1182,33,1,1459869372,1498451133,,POINT (85.30384479999999 27.6946321)
UMTS,429,2,30118,839377,30.0,85.209938,27.675935,0,1,1,1493481087,1493481087,,POINT (85.20993799999999 27.675935)
UMTS,429,2,30118,839393,41.0,85.28739250000001,27.7125054,746,5,1,1453981022,1511618833,,POINT (85.28739250000001 27.7125054)
UMTS,429,2,30118,839475,429.0,85.29421529999999,27.7116706,910,3,1,1490956423,1495800859,,POINT (85.29421529999999 27.7116706)
UMTS,429,2,30118,839478,429.0,85.3031662,27.7093104,106,9,1,1449434522,1495800859,,POINT (85.30316620000001 27.7093104)
UMTS,429,2,30118,839513,204.0,85.2993226,27.7130594,155,7,1,1445167951,1498678374,,POINT (85.2993226 27.7130594)
UMTS,429,2,30118,839515,206.0,85.29822929999999,27.709503100000003,933,2,1,1490956423,1497308512,,POINT (85.29822929999999 27.7095031)
UMTS,429,2,30118,839516,204.0,85.2992875,27.7131092,211,6,1,1497308512,1498678374,,POINT (85.29928750000001 27.7131092)
UMTS,429,2,30118,839518,206.0,85.30544599999999,27.712873,0,1,1,1496694581,1496694581,,POINT (85.30544599999999 27.712873)
UMTS,429,2,30118,840203,152.0,85.24396999999999,27.6875817,763,13,1,1440059246,1495800895,,POINT (85.24396999999999 27.6875817)
UMTS,429,2,30118,840394,482.0,85.2757047,27.6906507,246,20,1,1445498680,1512221330,,POINT (85.27570470000001 27.6906507)
UMTS,429,2,30118,840395,483.0,85.2768199,27.6919031,229,13,1,1453904492,1512221330,,POINT (85.27681990000001 27.6919031)
UMTS,429,2,30118,840397,482.0,85.2763319,27.690969800000005,259,28,1,1453463998,1495800895,,POINT (85.2763319 27.6909698)
UMTS,429,2,30118,840398,483.0,85.2777362,27.6921713,222,20,1,1457524500,1512221330,,POINT (85.27773620000001 27.6921713)
UMTS,429,2,30118,841368,195.0,85.205873,27.666259000000004,0,1,1,1495800859,1495800859,,POINT (85.205873 27.666259)
UMTS,429,2,30118,841473,490.0,85.283061,27.699557799999997,3654,11,1,1454691529,1497583192,,POINT (85.283061 27.6995578)
UMTS,429,2,30118,841474,491.0,85.28183990000001,27.693425399999995,154,15,1,1470114163,1497583192,,POINT (85.28183990000001 27.6934254)
UMTS,429,2,30118,841475,492.0,85.27810799999999,27.695228000000004,0,1,1,1495800859,1495800859,,POINT (85.27810799999999 27.695228)
UMTS,429,2,30118,841476,490.0,85.2816107,27.6979368,337,16,1,1471074075,1497583192,,POINT (85.2816107 27.6979368)
UMTS,429,2,30118,841477,491.0,85.281915,27.6937417,461,17,1,1455249689,1497583192,,POINT (85.281915 27.6937417)
UMTS,429,2,30118,841593,261.0,85.29027099999999,27.715003999999997,0,1,1,1492087564,1492087564,,POINT (85.29027099999999 27.715004)
UMTS,429,2,30118,841654,286.0,85.2913973,27.6869169,339,14,1,1457524478,1488553963,,POINT (85.2913973 27.6869169)
UMTS,429,2,30118,841655,369.0,85.2872757,27.688319500000002,192,20,1,1457524478,1488553963,,POINT (85.2872757 27.6883195)
UMTS,429,2,30118,841826,421.0,85.24775109999999,27.6865414,297,4,1,1477574112,1495800895,,POINT (85.24775109999999 27.6865414)
UMTS,429,2,30118,841828,423.0,85.2472235,27.6872643,31,2,1,1495800895,1495800895,,POINT (85.2472235 27.6872643)
UMTS,429,2,30118,843834,274.0,85.2884627,27.6880898,133,5,1,1476156525,1488553963,,POINT (85.2884627 27.6880898)
UMTS,429,2,30118,843835,275.0,85.2843191,27.690013300000004,268,16,1,1476156525,1488553963,,POINT (85.2843191 27.6900133)
UMTS,429,2,30118,843837,274.0,85.288174,27.6881114,5,2,1,1482964127,1497583233,,POINT (85.288174 27.6881114)
UMTS,429,2,30118,843838,275.0,85.2843373,27.689978600000003,251,12,1,1476156525,1484657232,,POINT (85.2843373 27.6899786)
UMTS,429,2,30118,843873,441.0,85.20516090000001,27.6661885,69,2,1,1493481087,1495800859,,POINT (85.20516090000001 27.6661885)
UMTS,429,2,30118,843874,442.0,85.2041526,27.6759696,4400,3,1,1483059050,1495800859,,POINT (85.2041526 27.6759696)
UMTS,429,2,30118,843876,441.0,85.2051197,27.665761,68,5,1,1493481087,1495800859,,POINT (85.2051197 27.665761)
UMTS,429,2,30118,843877,442.0,85.2053984,27.666215500000003,90,3,1,1493481087,1495800859,,POINT (85.20539840000001 27.6662155)
UMTS,429,2,30118,1313283,44.0,85.220827,27.6918577,43,3,1,1512221336,1512221336,,POINT (85.220827 27.6918577)
UMTS,429,2,30118,1313286,44.0,85.22043640000001,27.692352000000003,38,3,1,1512221336,1512221336,,POINT (85.22043640000001 27.692352)
UMTS,429,2,30118,1358661,285.0,85.2036464,27.708912599999998,850,3,1,1512221336,1512221336,,POINT (85.2036464 27.7089126)
UMTS,429,2,30118,1358662,286.0,85.2083819,27.6994777,16,2,1,1512221336,1512221336,,POINT (85.20838190000001 27.6994777)
UMTS,429,2,30118,1358663,287.0,85.19934190000001,27.7112231,628,17,1,1512221336,1512221336,,POINT (85.19934190000001 27.7112231)
UMTS,429,2,30118,1358664,285.0,85.2054327,27.706787199999997,357,17,1,1512221336,1512221336,,POINT (85.2054327 27.7067872)
UMTS,429,2,30118,1358665,286.0,85.2076042,27.6998417,219,14,1,1512221336,1512221336,,POINT (85.20760420000001 27.6998417)
UMTS,429,2,30118,1358666,287.0,85.2005059,27.708902000000002,455,21,1,1512221336,1512221336,,POINT (85.2005059 27.708902)
UMTS,429,2,30118,1359061,393.0,85.22627800000001,27.689397999999997,0,1,1,1512221336,1512221336,,POINT (85.22627800000001 27.689398)
UMTS,429,2,30118,1359062,392.0,85.232378,27.688625,0,1,1,1512221336,1512221336,,POINT (85.232378 27.688625)
UMTS,429,2,30118,1359063,391.0,85.2236375,27.6899455,90,4,1,1512221336,1512221336,,POINT (85.2236375 27.6899455)
UMTS,429,2,30118,1359065,392.0,85.22766120000001,27.689071600000002,203,10,1,1512221336,1512221336,,POINT (85.22766120000001 27.6890716)
UMTS,429,2,30118,1359066,391.0,85.22396850000001,27.690087199999997,306,12,1,1512221336,1512221336,,POINT (85.22396850000001 27.6900872)
UMTS,429,2,30118,1359111,502.0,85.26424449999999,27.686806899999997,144,3,1,1512221330,1512221330,,POINT (85.26424449999999 27.6868069)
UMTS,429,2,30118,1359114,502.0,85.267206,27.687264000000003,0,1,1,1512221330,1512221330,,POINT (85.267206 27.687264)
UMTS,429,2,30118,1359115,503.0,85.267562,27.687262,0,1,1,1512221330,1512221330,,POINT (85.267562 27.687262)
UMTS,429,2,30118,1359116,504.0,85.25954229999999,27.686289600000002,414,18,1,1512221330,1512221336,,POINT (85.25954229999999 27.6862896)
UMTS,429,2,30118,1359501,508.0,85.27327629999999,27.6902345,84,6,1,1512221330,1512221330,,POINT (85.27327629999999 27.6902345)
UMTS,429,2,30118,1359503,510.0,85.269972,27.688009,0,1,1,1512221330,1512221330,,POINT (85.269972 27.688009)
UMTS,429,2,30118,1359505,509.0,85.2717358,27.6895473,16,2,1,1512221330,1512221330,,POINT (85.2717358 27.6895473)
UMTS,429,2,30118,1359506,510.0,85.27078320000001,27.6887185,82,6,1,1512221330,1512221330,,POINT (85.27078320000001 27.6887185)
UMTS,429,2,30118,1360114,304.0,85.220153,27.692583000000003,0,1,1,1512221336,1512221336,,POINT (85.220153 27.692583)
UMTS,429,2,30118,1360116,307.0,85.2061034,27.7044322,17,2,1,1512221336,1512221336,,POINT (85.2061034 27.7044322)
UMTS,429,2,30118,1360253,82.0,85.2517761,27.686854999999998,33,3,1,1512221336,1512221336,,POINT (85.2517761 27.686855)
UMTS,429,2,30118,1360255,81.0,85.2533602,27.686681300000004,165,10,1,1512221336,1512221336,,POINT (85.2533602 27.6866813)
UMTS,429,2,30118,1360256,82.0,85.2494801,27.6870596,165,10,1,1512221336,1512221336,,POINT (85.2494801 27.6870596)
UMTS,429,2,30118,1361021,100.0,85.21327099999999,27.697366,0,1,1,1512221336,1512221336,,POINT (85.21327099999999 27.697366)
UMTS,429,2,30118,1361022,101.0,85.2141599,27.696940299999998,67,5,1,1512221336,1512221336,,POINT (85.2141599 27.6969403)
